"Product Name",Description,"Image Link",Price,Rating,"Merchant Name"
"Apple Macbook Pro 2020 M1 8GB 256GB SSD MYD82 MYDA2 Gray Silver Resmi - Inter JAPAN, Silver","READY STOCK GENERASI TERBARU !!!
M1 PRO CHIP
https://tokopedia.com/studioponsel/apple-macbook-pro-2021-m1-pro-14-ram-16gb-512gb-1tb-resmi-not-m1x

M1 MAX
https://tokopedia.com/studioponsel/apple-macbook-pro-16-m1x-2021-ram-32gb-16gb-1tb-512gb-m1-max-resmi

Aksesoris Pendukung :
- Type C to HDMI Converter 5 In 1 PX UCH15

- Flashdisk Software:

- Magic Mouse :



Selamat Datang di STUDIO PONSEL
+ Jaminan Prioritas Layanan
+ Lebih Aman
+ Lebih Murah karena FREE ASURANSI PENGIRIMAN
+ FREE Ongkir Se- Indonesia
+ FREE Tempered Glass ( selama persediaan masih ada )
++++CASHBACK HINGGA 400RB

FREE SOFTWARE MICROSOFT OFFICE LENGKAP TERAKTIFASI*
Wajib Tulis *INSTAL OFFICE* Di Catatan
( Original Versi Crack ; UNIT AKAN DI INBOXING DAHULU )

Tersedia Varian :
RESMI INDO, Garansi resmi indonesia, bisa klaim seluruh ibox indonesia
RESMI INTER, Garansi resmi internasional, bisa klaim diindo slain ibox, bantu klaim lewat seller free

Kapasitas SSD :, 256GB
RAM : 8GB
Warna : Space Grey , Silver

#PRODUK#
* Barang BNIB ( Brand New In Box ) NEW ORIGINAL DAN SEGEL
* Garansi 1 Tahun All Product [ Garansi kita bantu claim ]
* Garansi Personal 7x24 Jam [ *WAJIB ADA VIDEO UNBOXING* ]

#STUDIO PONSEL#
- Official Store Tokopedia
- Cashback up to 300rb
- Free Ongkir up to 30rb
- Good Service, Great After Sales
* Next Order : Diskon Harga
* Pembelian Qty : Harga Khusus

#SPEC
- Apple M1 chip with 8-core CPU and 8-core GPU
- 16-core Neural Engine
- 8GB unified memory
- 512GB / 256GB SSD storage
- 13-inch Retina display with True Tone
- Backlit Magic Keyboard - US English
- Touch Bar and Touch ID","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/22/6056173b-9ccd-4337-8b61-f4c16802b5e4.jpg.webp?ect=4g",1.765E7,4.9,"Studio Ponsel"
"Apple Macbook Air 2020 M1 Chip 13 inch 512GB Grey Silver Gold 256GB - Inter JAPAN, 256GB Silver","Aksesoris Pendukung :
- Type C to HDMI Converter 5 In 1 PX UCH15
https://www.tokopedia.com/studioponsel/usb-hub-type-c-to-hdmi-converter-adapter-for-hp-laptop-5-in-1-px-uch15
- Flashdisk Software:
https://www.tokopedia.com/studioponsel/paket-instalasi-software-windows-lengkap-khusus-user-studio-ponsel-flashdisk-32gb
- Magic Mouse :



Setiap pembelian unit di ""STUDIO PONSEL"" Official Store
CASHBACK HINGGA 300RB
GRATIS ONGKIR DAN ASURANSI PENGIRIMAN

Packing BUBBLE EXTRA
-

FREE SOFTWARE MICROSOFT OFFICE LENGKAP TERAKTIFASI*
Wajib Tulis *INSTAL OFFICE* Di Catatan
( Original Versi Crack ; UNIT AKAN DI INBOXING DAHULU )

Tersedia Varian :
RESMI INDO, Garansi resmi indonesia, bisa klaim seluruh ibox indonesia
RESMI INTER, Garansi resmi internasional, bisa klaim diindo, bantu klaim lewat seller free
INTER JAPAN , Garansi Apple JAPAN , keyboard lay out japan

Tersedia Kapasitas dan warna
256GB Grey
256GB Silver
256GB Gold
512GB Grey
512GB Silver
512GB Gold

Type Lainya
MacBook Air 2020 intel :
MacBook Air 2020 M1 :
MacBook Air 2017 intel :

#Produk
- Garansi Apple Internasional 1 Tahun
- Unit Segel
- Unit Baru , Original Apple
- Serial Number bisa di cek di web apple

#STUDIO PONSEL#
- Official Store Tokopedia ( Toko terpercaya, berkerjasama dengan tokopedia)
-
- Cashback up to 300rb
- Free Ongkir up to 30rb
- Good Service, Great After Sales
* Next Order : Diskon Harga
* Pembelian Qty : Harga Khusus
* Menerima Pengadaan PT atau KANTOR

SPESIFIKASI :
Apple M1 chip with 8core CPU, 7core GPU,
8GB unified memory
512GB SSD storage
Retina display with True Tone
Magic Keyboard
Touch ID
Force Touch trackpad","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/2/3867f0e1-96bd-4a7a-9a0f-709ca7d1e5f4.jpg.webp?ect=4g",1.435E7,4.9,"Studio Ponsel"
"Laptop HP 14s-CF2517TU/CF2518TU i3-10110U 256GB SSD 4GB WIN10+OHS - Silver","Laptop HP 14s-CF2517TU/CF2518TU i3-10110U 256GB SSD 4GB WIN10+OHS

HP 14s-CF2517TU - Silver
HP 14s-CF2518TU - Gold

Intel® Core™ i3-10110U (2.1 GHz base frequency, up to 4.1 GHz with Intel® Turbo Boost Technology, 4 MB L3 cache, 2 cores)
4 GB DDR4-2666 SDRAM (1 x 4 GB)
256 GB-SSD
INTEL UHD GRAPHICS
14″ diagonal, HD (1366 x 768), micro-edge, BrightView, 220 nits, 45% NTSC
1 HDMI 1.4; 1 headphone/microphone combo; 1 RJ-45; 1 AC smart pin; 2 USB 3.1 Gen 1 Type-A (Data Transfer Only); 1 USB 3.1 Gen 1 Type-C™ (Data Transfer Only, 5 Gb/s signaling rate)
Dual speakers
HP TrueVision HD Camera with integrated digital microphone
Touchpad with multi-touch gesture support; Precision Touchpad Support
Full-size island-style natural silver backlit keyboard
Integrated 10/100/1000 GbE LAN
Realtek RTL8723DE 802.11b/g/n (1x1) Wi-Fi® and Bluetooth® 4.2 combo
45 W Smart AC power adapter
3-cell, 41 Wh Li-ion
32.4 x 22.59 x 1.99 cm
Berat: Starting at 1.47 kg","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/22/0d2a105f-ed99-45e4-af38-ef6dbbcf6e76.jpg.webp?ect=4g",7199000.0,5.0,"Sinarmulia Sukses Makmur"
"ASUS VIVOBOOK X441MA-GA031T (N4020/4GB/1TB/IntelHD/14""/W10) - Black","Deskripsi ASUS VIVOBOOK X441MA-GA031T (N4020/4GB/1TB/IntelHD/14""/W10) - Black
Processor : N4020
Graphics : Intel HD
Memory : 4GB
Storage : HDD 1TB
OS : Win10
Colour : black

Garansi Resmi Asus Indonesia 2 Tahun","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/25/d4998a1a-3238-42c9-b320-4dbf056e0fc1.png.webp?ect=4g",5149000.0,5.0,"TIST Online"
"Laptop HP 14 CAMO SPECIAL i3 1115G4 8GB 256ssd W10 14.0 - GREEN","HP 14 CAMO SPECIAL i3 1115G4 8GB 256ssd W10 14.0

PROCESSOR i3 1115G4
RAM 8GB
STORAGE 256GB ssd
OS WINDOWS 10 HOME
DISPLAY 14""

GARANSI :
- Garansi DISTRIBUTOR 1 TAHUN
- Garansi Toko 3 Hari (Rusak Ganti unit baru) apabila ada kerusakan yg diakibatkan cacat pabrik
- Barang 100% Baru dan Bergaransi

TERSEDIA PROMO ANTIVIRUS & PROMO MENARIK PAKET ANTI GORES
FREE BIAYA PEMASANGAN & INSTALASI
DENGAN CARA KLIK LINK DIBAWAH. MASUKAN KEDALAM KERANJANG BELANJA - LALU CEK OUT MENJADI 1 TRANSAKSI

untuk perawatan body laptop baru


untuk menjaga laptop baru dari serangan virus berbahaya


TERIMAKASIH","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/24/b27e93e9-c8a8-463c-a3cc-8658589ae44f.png.webp?ect=4g",6949000.0,4.9,royalltech
"ASUS BR1100FKA-BP04 (N4500/4GB/EMMC 128GB/11.6 /FLIP & TOUCH/2CAM/W10)","BR1100FKA-BP0410T

Processor : N4500
Memory : 4 GB
STORAGE : SSD 128 EMMC
Display : 11.6""
OS : Win10

Flip + Touch/ 2 CAM/ GREY","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/25/632111ae-0e59-414f-812d-185555691e92.jpg.webp?ect=4g",4995000.0,5.0,"Macro OneStop Official"
"Lenovo Ideapad Slim 3 Ryzen 3 5300U 8GB 512ssd Vega5 14.0FHD W10+OHS - UNIT+ANTIGORES","GARANSI RESMI LENOVO 2 TAHUN
FREE OFFICE HOME & STUDENT 2019 ORIGINAL PERMANENT
FREE TAS SLEMPANG


Lenovo Ideapad Slim 3 14 GRY -47ID
Lenovo Ideapad Slim 3 14 GLD -48ID
Lenovo Ideapad Slim 3 14 BLU -46ID
Lenovo Ideapad Slim 3 14 BLU -D8ID
Lenovo Ideapad Slim 3 14 GRY -DAID
Lenovo Ideapad Slim 3 14 GLD -D9ID
Lenovo Ideapad Slim 3 14 BLK -G5ID


spesifikasi :
Processor AMD Ryzen 3 5300U
Graphics Integrated AMD Radeon Graphics
Memory 4GB Soldered DDR4 + 4GB SO-DIMM DDR4
Storage 512GB SSD M.2 2242 PCIe NVMe 3.0x2
Display 14"" FHD (1920x1080) TN
Touchscreen None
Optical None
Media Reader 4-in-1 Card Reader
Ethernet None
WLAN + Bluetooth 11ac, 2x2 + BT5.0
Case Material PC / ABS
Camera 0.3MP
Microphone 2x, Array
Color Platinum Grey, IMR
Keyboard Backlit, English
TPM FW TPM 2.0
Battery Integrated 35Wh
Power Adapter 65W Round Tip
Operating System Windows 10 Home 64, English
Bundled Software Office Home and Student 2019","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/23/a9a3240f-773b-45c4-b592-f0222fe3549f.jpg.webp?ect=4g",8749000.0,4.9,"Top Tech"
"ACER SWIFT 3 Infinity 4 SF314-511 I5-1135G7 16GB 512GB 14"" FHD W10 OHS","SF314-511-57RH Red Berry

Highlights:
• Trendy, all metal sleek chassis (1.2kg-15.9mm), elevated hinge design.
• Rich & bright color (100% sRGB FHD IPS Panel in ultra-narrow bezels 85,73%).
• Intel 11th Gen, PCIe Gen4 SSD, and alternative thermal modes (Fn+F).

Swift 3 Infinity 4 (SF314-511)
• Processor : Intel® Core™ i5-1135G7 processor
• OS : Windows 10 Home
• Memory : 16 GB of onboard LPDDR4X Dual Channel memory
• Storage : 512 GB SSD PCIe Gen4, NVMe
• Inch, Res, Ratio, Panel : 14"" IPS, Full HD 1920 x 1080, 100% sRGB, high-brightness (300nits), Acer ComfyView™ LED-backlit TFT LCD
• Graphics : Intel® Iris® Xe Graphics
• Network & Communication : IEEE 802.11 a/b/g/n/ac/ax & Bluetooth 5.0
• Battery 4-cell Lithium Ion (Li-Ion)

• Interfaces/Ports :
HDMI Yes
Number of HDMI Outputs 1
Number of USB 3.2 Gen 1 Type-A Ports 2
Number of USB 3.2 Gen 2 Type-C Ports 1
Total Number of USB Ports 3
USB Type-C Yes
USB Type-C Detail
USB Type-C port supporting:
USB 3.2 Gen 2 (up to 10 Gbps)
DisplayPort over USB-C
Thunderbolt 4
USB charging 5 V; 3 A
DC-in port 19 V; 65 W

• Features :
- Windows Hello (fingerprint) & Wake on Voice.
- Gen 4 SSD
- Alternative Thermal Modes (Fn+F)

Free Office Home and Students 2019

Garansi Resmi Acer Indonesia 3 Tahun","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/23/412e76bd-dcd3-4cc5-8952-8b18e9daded0.jpg.webp?ect=4g",1.2299E7,4.9,"Collins Official"
"Lenovo Ideapad Slim 3 - Amd Ryzen 5 5500U 8GB 512ssd 14.0FHD W10+OHS - Abu-abu","BERGARANSI RESMI LENOVO 2 TAHUN
INCLUDE OFFICE HOME DAN STUDENT 2019 ORIGINAL PERMANENT

Lenovo Ideapad Slim 3 14 Ryzen 5 5500 8GB 512ssd Vega6 W10+OHS 14.0FHD GRY -G3ID
Lenovo Ideapad Slim 3 14 Ryzen 5 5500 8GB 512ssd Vega6 W10+OHS 14.0FHD BLU -ALID
Lenovo Ideapad Slim 3 14 Ryzen 5 5500 8GB 512ssd Vega6 W10+OHS 14.0FHD GLD -G6ID

Spesifikasi :
AMD Ryzen 5 5500U (6C / 12T, 2.1 / 4.0GHz, 3MB L2 / 8MB L3)
AMD RADEON GRAPHICS
4GB Soldered DDR4 + 4GB SO-DIMM DDR4 (UP TO 20GB)
512GB SSD M.2 2242 PCIe 3.0x4 NVMe
14"" FHD (1920x1080) IPS 250nits Anti-glare, 45% NTSC
4-in-1 Card Reader
High Definition (HD) Audio, Realtek ALC3287 codec
Stereo speakers, 1.5W x2, Dolby Audio
Camera: 720p with Privacy Shutter
Microphone: 2x, Array
Battery: Integrated 38Wh
Power Adapter: 65W Round Tip Wall-mount
Keyboard White backlit, English
324.2 x 215.7 x 19.9 mm
WLAN + Bluetooth: 11ac, 2x2 + BT5.0

Standard Ports:

1x power connector
1x card reader
1x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (support data transfer only)
1x headphone / microphone combo jack (3.5mm)
1x HDMI 1.4
1x USB 2.0

2CELL_38WH_INTERNAL
38WH
19,9mm x 324,2mm x 215mm
1.6 Kg","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/23/26d3e558-d187-4934-884a-48f2d5a1cddd.jpg.webp?ect=4g",9599000.0,4.8,"Top Tech"
"ACER ASPIRE 3 A314-35 QUADCORE N5100 4GB 256GB INTEL UHD 14"" OHS W10 - 14"" HD","ACER ASPIRE 3 A314-35-C8QL (Pure Silver) - 14"" HD (READY)
ACER ASPIRE 3 A314-35-C2AW (Peachy Pink) - 14"" HD (SOLDOUT)
ACER ASPIRE 3 A314-35-C2T9 (Electric Blue) - 14"" HD (SOLDOUT)

ACER ASPIRE 3 A314-35-C4RT (PURE SILVER) - 14"" FULL HD

FREE OFFICE HOME & STUDENT 2019 ORIGINAL PERMANEN

- Processor : Intel® Celeron® Quad Core N5100 1.10 GHz Up To 2.80 GHz 4 MB L3 Cache
- Display : LED 14"" HD (1366 x 768) / 14"" FULL HD (1920 X 1080)
- Graphics : Intel® UHD Graphics
- Memory : 4 GB DDR4
- Storage : 256 GB PCIe Gen3, 8 Gb/s, NVMe
- Network : WiFi IEEE 802.11a/b/g/n/ac, Gigabit Ethernet, Bluetooth 5.0
- Operating System : Windows 10 Home
- Web Camera : Acer webcam 640 x 480 resolution
- Speaker : Two built-in stereo speakers

- Interfaces/Ports :
HDMI 1
Number of USB 2.0 Ports 1
Number of USB 3.2 Gen 1 Type-A Ports 2
Network (RJ-45) 1
Battery : 2-cell Lithium Ion (Li-Ion)

GARANSI RESMI ACER INDONESIA 3 TAHUN

Silahkan Cek Tersedia Juga Mouse Dan Sofware Kelengkapan Untuk Laptop Agan Dan Sis
1. Laminating Laptop
2. Aksesoris (Mouse / RAM / SSD / Headset)
3. Sofware Office Home Student","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/45677135-0be3-4504-a906-77b07821263d.jpg.webp?ect=4g",5299000.0,4.9,"Protech Computer"
"LENOVO IDEAPAD SLIM 3 INTEL N4020 4GB/SSD 256GB/14""/WINDOWS10/OHS 2019 - 256 gb","TERSEDIA PILIHAN VARIAN SPESIFIKASI

SSD 256GB
SSD 512GB

Warna : BLACK AND PLATINUM GREY

Processor Onboard : Intel Celeron N4020 (2C / 2T, 1.1 / 2.8GHz, 4MB)
Display : 14"" FHD (1920×1080) AG, 220nits, 45% NTSC
Memori Standar : 4 GB DDR4
Storage : SSD 256GB M.2 SSD / SSD 512GB
Tipe Grafis : INTEL UHD Graphics
Audio : 2 x 2W stereo speakers with Dolby Audio™
Webcam : vga with Privacy shutter
Wireless Network : 1 x 1 AC WiFi + Bluetooth 4.2

Interfaces
2 x USB 3.1** (1 supports charging)
1x USB 2.0
1x HDMI
1x 4-in-1 SD card reader
1x Headphone / mic combo
1x DC jack

Sistem Operasi : Windows 10 Home + Office Home&Student 2019 Original
Batery : 3 Cell 52.5Wh Battery
Dimensi : 358 x 245 x 17.9 (mm)
Berat : 1.79 Kg

Garansi Resmi Lenovo Indonesia
Colour : - Business Black
- Platinum Grey
Free : Bag

NB : office home student 2019 include bawan pabrik harus diaktifkan.
cara aktivasi office original harus bikin akun Microsoft terlebih dahulu dengan menggunakan email / bisa lihat cara aktivasi office original via YouTube.
Disarankan utk aktifasi sendiri🙏","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/30/a2e77cf6-e52f-4408-b40b-8ccc0ce97e79.jpg.webp?ect=4g",5499000.0,5.0,"aura technology"
"Lenovo Flex 5 14 2in1 Touch Ryzen 7 4700 16GB 512ssd Vega7 W10 14.0FHD - LAPTOP","Lenovo Flex 5 14 2in1 Touch Ryzen 7 4700 16GB 512ssd Vega7 W10 14.0FHD

====================================================

LAPTOP INI BERGARANSI DISTRIBUTOR 1 TAHUN

FREE TAS DAN MOUSE SETIAP PEMBELIAN

JANGAN LUPA LINDUNGI LAPTOP DENGAN PAKET ANTIGORES !

====================================================

SPESIFIKASI :


Processor : AMD Ryzen 7 4700U (8C / 8T, 2.0 / 4.1GHz, 4MB L2 / 8MB L3)
Graphics : Integrated AMD Radeon Graphics
Chipset : AMD SoC Platform
Memory : 16GB Soldered DDR4-3200
Memory Slots : Memory soldered to systemboard, no slots, dual-channel (8GB, 12GB, or 16GB model)
Max Memory : 16GB soldered memory, not upgradable
Storage : 512GB SSD M.2 2280 PCIe 3.0x4 NVMe
Storage Support : One drive, up to 512GB M.2 2242 SSD or 1TB M.2 2280 SSD
Card Reader : 4-in-1 Card Reader
Optical : None
Audio Chip : High Definition (HD) Audio
Speakers : Stereo speakers, 2W x2, Dolby Audio
Camera : 720p
Microphone : 2x, Array
Battery : Integrated 52.5Wh
Max Battery Life : MobileMark 2014: 12 hr
Power Adapter : 65W USB-C (3-pin)
Display : 14"" FHD (1920x1080) IPS 250nits Glossy, Touch
Touchscreen : 10-point Multi-touch
Keyboard : Backlit, English (US)
Case Color : Graphite Grey
Surface Treatment : Metallic Painting
Case Material : Plastic (Top), PC + ABS (Bottom)
Dimensions (WxDxH) : 321.5 x 217.5 x 17.9-20.9 mm (12.65 x 8.56 x 0.70-0.82 inches)
Weight : 1.5 kg (3.3 lbs)
Operating System : Windows 10 Home 64, English
Bundled Software : Office Trial
Ethernet : None
WLAN + Bluetooth : 11ac, 2x2 + BT5.0
NFC : None
Standard Ports :
1x USB-C 3.2 Gen 1 (support data transfer and Power Delivery)
1x Power connector
1x Card reader
1x USB 3.2 Gen 1
1x USB 3.2 Gen 1 (Always On)
1x HDMI 1.4b
1x Headphone / microphone combo jack (3.5mm)","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/4/21be4308-39c1-46e4-b9c1-3b73458674f7.jpg.webp?ect=4g",1.1749E7,4.8,ProStoreComputer
"ACER ASPIRE 3 SLIM A314-22 AMD A3020e 4GB 1TB HDD 14"" WIN10 OHS - A0UJ - BLACK, 4 gb","ACER ASPIRE 3 A314-22-A0UJ - BLACK

- Processor : AMD A3020e dual-core (1MB L2 Cache, 4MB L3 Cache, 1.2GHz up to 2.6GHz)
- Graphics : AMD Radeon Graphics
- Display Screen : 14"" HD 1366 x 768 resolution Acer ComfyView™
- Main Memory : 4GB DDR4 Onboard
- Storage : 1TB HDD
- Web Camera : Acer webcam 640 x 480 resolution
- Audio Jack : 1 x 3.5mm headphone/speaker jack
- Network : 10/100/1000 LAN
- Wireless : 802.11a/b/g/n/ac wireless LAN Operates at 2.4 GHz and 5 GHz
- Bluetooth : Bluetooth 4.2
- Camera : HD webcam with
• 1280 x 720 resolution
• 720p HD audio/video recording""

- Port :
2 x USB 3.2 Gen 1 ports
1 x USB 2.0 Port
1 x HDMI port with HDCP support
1 x RJ-45 port

- Battery : 2-cell
- OS : Windows 10 Home (64-bit)

FREE OFFICE HOME AND STUDENT 2019

GARANSI RESMI ACER INDONESIA 3 TAHUN ( 1 Year Spare Part & 3 years Service )","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/2/474b69f2-753e-49d2-9121-3ffc740f753d.jpg.webp?ect=4g",5299000.0,4.9,"WE iTech"
"LAPTOP ASUS X441MA - INTEL N4020 RAM 4GB HDD 1TB INTEL UHD DVD 14"" W10","ASUS VivoBook X441MA-GA031T Chocolate Black
ASUS VivoBook X441MA-GA032T Silver Gradient
ASUS VivoBook X441MA-GA033T Rose Gold
ASUS VivoBook X441MA-GA034T Peacock Blue

Immersive Sound, Powerful Performance

• KSP
- Powerfull Audio Performance
- 3 Times Long Battery Life
- lightweight 1,7kg

• Processor : Intel® Celeron® N4020 Processor 1.1 GHz (4M Cache, up to 2.8 GHz, 2 cores)
• OS : Windows 10 Home
• Panel : 14.0-inch LED Backlit HD (1366 x 768) 16:9 200nits glossy panel
• Graphic : Intel® UHD Graphics 600
• Memory : 4GB DDR4 SO-DIMM
• Storage : 1TB SATA 5400RPM 2.5"" HDD

• Ports :
1x Headphone out
1x 3.5mm Combo Audio Jack
1x RJ45 LAN Jack for LAN insert(10/100)
1x VGA Port (D-Sub)
1x HDMI 1.4//1x USB 2.0 Type-A
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C//Micro SD card reader""

• Keyboard : Chiclet Keyboard
• Camera : VGA camera//Without privacy shutter
• Battery : 36WHrs, 3S1P, 3-cell Li-ion (up to 8 hours battery life)
• Power supply : ø4.0, 33W AC Adapter, Output: 19V DC, 1.75A, 33W, Input: 100-240V AC 50/60Hz universal
• Connectivity : Wi-Fi 5(802.11ac)+Bluetooth 4.1 (Dual band) 1*1
• Weight : 1.75 kg
• Dimension : 34.80 x 24.20 x 2.76 ~ 2.76 cm
• Accessories : Backpack

GARANSI RESMI ASUS INDONESIA 2 TAHUN","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/2/1c721ae9-dd03-4873-bcc3-c7c43ce54809.jpg.webp?ect=4g",5149000.0,5.0,"Collins Official"
"LENOVO IDEAPAD FLEX 5 2in1 TOUCH - i5 1135G7 8GB 512ssd INTEL IRIS XE - 8 gb","FLEX 5 i5 11TH GEN

Processor: i5-1135G7 Speed: 2.4GHz
RAM: 8GB
Solid State Drive: 512GB SSD
Operating System: Windows 10 Home
14"" FHD Touchscreen i5-1135G7 2.4GHz
Intel Iris Xe Graphics Win 10 Home

Graphite Grey

GARANSI 1 TAHUN DISTRIBUTOR
GARANSI TOKO 3 HARI TUKAR UNIT, JIKA ADA KESALAHAN PABRIK","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/24/943b1268-c8a1-4fbc-8e62-173fd875b318.jpg.webp?ect=4g",1.0599E7,4.7,"Top Tech"
"Macbook Pro M1 Pro 2021 16"" RAM 16GB 1TB","Like New Pemakaian 1 Minggu Macbook Pro 16 M1 Pro RAM 16GB 1TB 10 Core CPU 16 Core GPU
Warranty sampai 12 Dec 2022
Battery Cycle Count baru 7
Benar2 seperti baru, muluuus","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/29/58e8bc7e-111b-4b2b-b143-b33aba7b904c.jpg.webp?ect=4g",4.25E7,0.0,"Velo Daddy"
"Laptop Lenovo Thinkpad X240 - corei5 4300u - ram 8GB - SSD 240GB - cam - RAM 4GB, HDD 500GB","Laptop Lenovo Thinkpad X240

stock masih ready..
di klik dulu varian yg di inginkan..
klik ram lalu hdd atau ssd..
terima kasih..

spek:
- proc corei5 4200u 1.60Ghz Haswell
- Ram dan SSD dapat pilih di varian..
- wifi
- webcam
- usb 3.0
- VGA Intel HD 4400
- Layar led 12.5 inch widescreen
- Windows 10 siap pakai

kelengkapan:
- laptop
- charger
- tas

kondisi barang:
+ 90% MULUS sisa nya bekas pemakaian
+ baterai Normal (1-3jam)
+ 100% Original Branded Lenovo
+ Belum pernah di Service
+ Semua berfungsi normal
+ No error running windows

NB: Garansi personal 1bulan

*jabodetabek bisa gosend
*Untuk Jarak jauh bisa dikirim dengan packingan aman. (bubblewrap dan kardus).

ayo di order ..STOCK Terbatas..

Reseller..ecer..grosir..WELCOME..

Jangan ragu untuk bertanya atau order.

Terima kasih.

Wa: 085214918877","https://images.tokopedia.net/img/cache/500-square/product-1/2019/2/8/1564219/1564219_a610a649-c5f7-4097-b420-9054664e41a4_1062_1062.jpg.webp?ect=4g",3399000.0,4.9,RevoComp
"ACER Aspire 5 A514-54 i3-1115G4 4GB 512GB 14"" W10 - GARANSI RESMI - Layar HD","ACER Aspire 5 Slim A514-54 i3-1115G4 4GB 512GB 14"" FHD IPS

SERI TERBARU Include Windows 11 + OHS2021 (Original & Permanent) & Acer Laptop Backpack

SKU: (tipe terbaru kode sku A23SN)
NX.A23SN.006 (layar HD) Pure Silver
NX.A23SN.007 (layar FHD IPS) Pure Silver

GARANSI RESMI 3 TAHUN ACER INDONESIA
(1 TAHUN GARANSI PARTS + 3 TAHUN GARANSI SERVICE)


SPESIFIKASI
Brand : Acer Aspire 5 Slim
Processor : Intel Core i3 1115G4 11th Gen, 3,0Ghz Up to 4,1Ghz, 2 Core 4 Threads
RAM : 4GB, upgradeable to 8GB DDR4
Storage : SSD 512GB NVMe (Support HD/SSD 2,5"")
Graphics : Intel UHD Graphics
Screen Size : 14 inch display
Display : 14"" HD / FHD 1920x1080 with In-Plane Switching Technology (IPS)
Keyboard Backlit : No
Connectivity : Bluetooth 5.1, Intel® Wireless Wi-Fi 6 AX201 with MU-MIMO
Front Camera : Webcam 1280 x 720 resolution, 720p HD audio/video recording
Audio: Acer Purified Voice technology with two built-in microphones, compatible with Cortana Voice
Battery: Power-off USB Charging, daya tahan baterai hingga 11.5 jam pemakaian tanpa cas
OS : Windows 11 Home
Microsoft Office Home & Student 2021

PORTS:
HDMI® port
1x USB 3.2 Gen 1 (with power off charging features), 2x USB 3.2 Gen 1, 1x USB Type-C, 1x RJ45


KEUNGGULAN:
Cakupan sinyal 360 derajat dengan Exo Amp Antenna.
Windows 11 dan Microsoft OHS 2021 Original Permanent
RAM & Storage yang bisa diupgrade untuk penyimpanan lebih besar dan performa yang lebih tinggi.
Performa prosesor Intel i3 11th Gen yang lebih baik dibandingkan 10th Gen series (i3-1005G1).
Fitur Power-off USB Charging untuk menjaga keawetan baterai

ISI KEMASAN:
Unit Laptop Acer Aspire
Charger
Kabel Power
Acer Laptop Backpack","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/27/d159c129-1383-41a6-820a-b1ea515b0cbf.png.webp?ect=4g",7099000.0,5.0,LogiKiosk
